id,node_type,internet_access,air_conditioning,hot_water,swimming_pool,laundry,kitchen,breakfast,toilets,wheelchair,check_in,check_out,rooms,beds
6727926785,node,,,,,,,,,,,,,
6732378666,node,,,,,,,,,,,,,
6732383082,node,,,,,,,,,,,,,
6732422295,node,,,,,,,,,,,,,
6733535785,node,,,,,,,,,,,,,
6733535786,node,,,,,,,,,,,,,
6733535787,node,wlan,,,,,,,,,,,,
6734014150,node,,,,,,,,,,,,,
6734101690,node,,,,,,,,,,,,,
6742574037,node,,,,,,,,,,,,,
6743296686,node,,,,,,,,,,,,,
6743936087,node,wlan,,,,,,,,,,,,
6744747385,node,,,,,,,,,,,,,
6745108085,node,,,,,,,,,,,,,
6746003287,node,,,,,,,,,,,,,
6746489385,node,,,,,,,,,,,,,
6747772887,node,wlan,,,,,,,,,,,,
6748816886,node,,,,,,,,,,,,,
6751336785,node,,,,,,,,,,,,,
6753629785,node,wlan,,,,,,,,,,,,
6754492085,node,,,,,,,,,,,,,
6758175585,node,wlan,,,,,,,,,,,,
6759704786,node,,,,,,,,,,,,,
6759743686,node,,,,,,,,,,,,,
6760332188,node,,,,,,,,,,,,,
6762572384,node,,,,,,,,,,,,,
6763989886,node,,,,,,,,,,,,,
6764044185,node,,,,,,,,,,,,,
6766148885,node,,,,,,,,,,,,,
6766550273,node,,,,,,,,,,,,,
6767651585,node,,,,,,,,,,,,,
6768281710,node,,,,,,,,,,,,,
6768281711,node,,,,,,,,,,,,,
6768281717,node,,,,,,,,,,,,,
6768281718,node,,,,,,,,,,,,,
6768419737,node,,,,,,,,,,,,,
6769714069,node,,,,,,,,,,,,,
6769831067,node,,,,,,,,,,,,,
6770376186,node,,,,,,,,,,,,,
6770377085,node,,,,,,,,,,,,,
6770763049,node,,,,,,,,,,,,,
6770802585,node,,,,,,,,,,,,,
6770802685,node,,,,,,,,,,,,,
6770802686,node,,,,,,,,,,,,,
6779306487,node,,,,,,,,,,,,,
6780239086,node,,,,,,,,,,,,,
6781789321,node,,,,,,,,,,,,,
6783802285,node,,,,,,,,,,,,,
6789239961,node,wlan,,,,,,,,limited,,,,
6789430297,node,,,,,,,,,,,,,
6789485288,node,,,,,,,,,,,,,
6790938526,node,,,,,,,,,,,,,
6793081687,node,,,,,,,,,,,,,
6794287486,node,wlan,,,,,,,,,,,,
6795588085,node,,,,,,,,,,,,,
6797001192,node,,,,,,,,,,,,,
6797001194,node,,,,,,,,,,,,,
6797001686,node,,,,,,yes,,yes,,,,,
6797107086,node,,,,,,,,,,,,,
6797674285,node,,,,,,,,,,,,,
6810353974,node,,,,,,,,,,,,,
6810369324,node,,,,,,,,,,,,,
6810395435,node,,,,,,,,,,,,,
6811664258,node,,,,,,,,,,,,,
6814258041,node,wlan,,,,,,,,,,,,
6816643887,node,,,,,,,,,,,,,
6818481387,node,,,,,,,,,,,,,
6828208588,node,wlan,,,,,,,,,,,,
6829143885,node,,,,,,,,,,,,,
6831748034,node,,,,,,,,,,,,,
6836080089,node,,,,,,,,,,,,,
6839130804,node,wlan,,,,,,,,,,,,
6841669585,node,wlan,,,,,,,,,,,,
6846167785,node,wlan,,,,,,,,,,,,
6851396685,node,,,,,,,,,,,,,
6859356585,node,,,,,,,,,,,,,
6860930185,node,,,,,,,,,,,,,
6868326385,node,,,,,,,,,,,,,
6868916785,node,wlan,,,,,,,,,,,,
6874339386,node,,,,,,,,,,,,,
6874339485,node,,,,,,,,,,,,,
6874339585,node,,,,,,,,,,,,,
6874355685,node,,,,,,,,,,,,,
6874584485,node,,,,,,,,,,,,,
6876042686,node,,,,,,,,,,,,,
6906971285,node,,,,,,,,,,,,,
6910750385,node,,,,,,,,,,,,,
6911045785,node,wlan,,,,,,,,,,,,
6915698485,node,wlan,,,,,,,,,,,,
6919162385,node,,,,,,,,,,,,,
6919379487,node,,,,,,,,,,,,,
6920136778,node,,,,,,,,,,,,,
6920226185,node,,,,,,,,,,,,,
6927981485,node,,,,,,,,,,,,,
6931861185,node,wlan,,,,,,,,,,,,
6932972497,node,,,,,,,,,,,,,
6935331885,node,,,,,,,,,,,,,
6943524987,node,,,,,,,,,,,,2,7
6943547086,node,,,,,,,,,,,,,
6943548085,node,,,,,,,,,,,,,
6943570085,node,wlan,,,,,,,,,,,,
6952439737,node,wlan,,,,,,,,,,,11,
6961054285,node,,,,,,,,,,,,,
6967701885,node,,,,,,,,,,,,,
6967701886,node,wlan,,,,,,,,,,,,
6978483485,node,,,,,,,,,,,,,
6981517903,node,,,,,,,,,,,,,
6981517904,node,,,,,,,,,,,,,
6983396991,node,,,,,,,,,,,,,
6985072523,node,,,,,,,,,,,,,
6986341485,node,,,,,,,,,,,,,
6987279485,node,,,,,,,,,,,,,
6988432730,node,wlan,no,,,,,,,no,,,,
6990287186,node,,,,,,,,,,,,,
6991143787,node,,,,,,,,,,,,,
7003130894,node,,,,,,,,,,,,,
7003130895,node,,,,,,,,,,,,,
7006739586,node,,,,,,,,,,,,,
7007189385,node,,,,,,,,,,,,,
7009264885,node,wlan,,,,,,,,,,,,
7012466385,node,,,,,,,,,,,,,
7012466397,node,,,,,,,,,,,,,
7013283386,node,,,,,,,,,,,,,
7015066289,node,,,,,,,,,,,,,
7015069188,node,,,,,,,,,,,,,
7015069192,node,,,,,,,,,,,,,
7015069193,node,,,,,,,,,,,,,
7015079486,node,,,,,,,,,,,,,
7015147988,node,wlan,,,,,,,,,,,,
7016074285,node,,,,,,,,,,,,,
7017712189,node,,,,,,,,,,,,,
7022582885,node,wlan,,,,,,,,,,,,
7022704881,node,,,,,,,,,,,,,
7022870264,node,,,,,,,,,,,,,
7023213588,node,wlan,,,,,,,,,,,,
7024930785,node,,,,,,,,,,,,,
7027360298,node,,,,,,,,yes,,,,,
7027362586,node,,,,,,,,,,,,,
7027387383,node,,,,,,,,,,,,,
7028514478,node,,,,,,,,,,,,,
7028545436,node,,,,,,,,,,,,,
7028551800,node,,,,,,,,,,,,,
7028557134,node,,,,,,,,,,,,,
7034280951,node,,,,,,,,,,,,,
7036272985,node,wlan,,,,,,,,,,,,
7037194185,node,wlan,,,,,,,,,,,,
7038481385,node,,,,,,,,,,,,,
7038549485,node,,,,,,,,,,,,,
7039489285,node,,,,,,,,,,,,,
7039661088,node,,,,,,,,,,,,,
7039927185,node,,,,,,,,,,,,,
7042345512,node,,,,,,,,,,,,,
7042447385,node,wlan,,,,,,,,,,,,
7042668885,node,,,,,,,,,,,,,
7042964187,node,,,,,,,,,,,,,
7048038286,node,,,,,,,,,,,,,
7050350988,node,wlan,,,,,,,,,,,,
7051973790,node,,,,,,,,,,,,,
7052207485,node,,,,,,,,,,,,,
7053300785,node,,,,,,,,,,,,,
7057413185,node,wlan,,,,,,,,,,,,
7058231785,node,,,,,,,,,,,,,
7058791654,node,,,,,,,,,,,,,
7058825087,node,,,,,,,,,,,,,
7058825088,node,,,,,,,,,,,,,
7058832049,node,,,,,,,,,,,,,
7062129985,node,,,,,,,,,,,,,
7064546759,node,,,,,,,,,,,,,
7075559185,node,,,,,,,,,,,,,
7076297585,node,wlan,,,,,,,,,,,,
7078971523,node,wlan,,,,,,,,limited,,,,
7082732687,node,,,,,,,,,,,,,
7084187012,node,,,,,,,,,,,,,
7089624794,node,,,,,,,,,,,,,
7089625092,node,,,,,,,,,,,,,
7089626685,node,,,,,,,,,,,,,
7093889385,node,,,,,,,,,,,,,
7101891887,node,,,,,,,,,,,,,
7103663716,node,,,,,,,,,,,,,
7103663727,node,,,,,,,,,,,,,
7103663730,node,,,,,,,,,,,,,
7103663731,node,,,,,,,,,,,,,
7103663732,node,,,,,,,,,,,,,
7103663733,node,,,,,,,,,,,,,
7103663739,node,,,,,,,,,,,,,
7103671652,node,,,,,,,,,,,,,
7103671653,node,,,,,,,,,,,,,
7103671796,node,,,,,,,,,,,,,
7103671797,node,,,,,,,,,,,,,
7103671798,node,,,,,,,,,,,,,
7110972231,node,,,,,,,,,,,,,
7111050186,node,,,,,,,,,,,,,
7112208186,node,,,,,,,,,,,,,
7117077486,node,,,,,,,,,,,,,
7120649653,node,,,,,,,,,,,,,
7129029188,node,wlan,no,,,,,,,yes,,,17,
7129726285,node,wlan,,,,,,,,,,,,
7133185589,node,wlan,,,,,,,,,,,,
7133185691,node,wlan,,,,,,,,,,,,
7134401185,node,,,,,,,,,,,,,
7134410885,node,wlan,,,,,,,,,,,,
7134876849,node,wlan,,,,,,,,,,,,
7136758616,node,,,,,,,,,,,,,
7136758619,node,,,,,,,,,,,,,
7136758809,node,,,,,,,,,,,,,
7136759696,node,,,,,,,,,,,,,
7136761095,node,wlan,,,,,,,,,,,,
7141744285,node,,,,,,,,,,,,,
7149085988,node,,,,,,,,,,,,,
7149102016,node,,,,,,,,,,,,,
7149102017,node,,,,,,,,,,,,,
7149566639,node,,,,,,,,,,,,,
7154255608,node,,,,,,,,,,,,,
7156171221,node,,,,,,,,,,,,,
7156325899,node,,,,,,,,,,,,,
7159238291,node,,,,,,,,,,,,,
7160481785,node,,,,,,,,,,,,,
7161242202,node,,,,,,,,,,,,,
7161250210,node,,,,,,,,,,,,,
7161282029,node,,,,,,,,,,,,,
7161296480,node,,,,,,,,,,,,,
7161298076,node,,,,,,,,,,,,,
7161310286,node,,,,,,,,,,,,,
7161882985,node,,,,,,,,,,,,,
7164398791,node,,,,,,,,,,,,,
7164435785,node,wlan,,,,,,,,,,,,
7166925585,node,,,,,,,,,,,,,
7167228285,node,,,,,,,,,,,,,
7169425485,node,,,,,,,,,,,,,
7170931685,node,,,,,,,,,,,,,
7173718585,node,,,,,,,,,,,,,
7174007785,node,,,,,,,,,,,,,
7176558285,node,,,,,,,,,,,,,
7176670317,node,,,,,,,,,,,,,
7182978391,node,,,,,,,,,,,,,
7184071085,node,,,,,,,,,,,,,
7185249486,node,,,,,,,,,,,,,
7185256386,node,,,,,,,,,,,,,
7185256486,node,,,,,,,,,,,,,
7193186395,node,,,,,,,,,,,,,
7198240385,node,,,,,,,,,,,,,
7198922085,node,,,,,,,,,,,,,
7206571394,node,,,,,,,,,,,,,
7208986385,node,,,,,,,,,,,,,
7212750041,node,,,,,,,,,,,,,
7213029585,node,,,,,,,,,,,,,
7214305310,node,,,,,,,,,,,,,
7214305311,node,wlan,,,,,,,,,,,,
7215121685,node,wlan,,,,,,,,,,,,
7223870147,node,,,,,,,,,,,,,
7223873788,node,no,,,,,,,,,,,,
7223875617,node,,,,,,,,,,,,,
7223879640,node,,,,,,,,,,,,,
7224804917,node,,,,,,,,,,,,,
7231710585,node,,,,,,,,,,,,,
7231747385,node,wlan,,,,,,,,,,,,
7239178886,node,,,,,,,,,,,,,
7244220625,node,,,,,,,,,,,,,
7248835285,node,,,,,,,,,,,,,
7249012285,node,wlan,,,,,,,,,,,,
7259620067,node,,,,,,,,,,,,,
7261617220,node,,,,,,,,,,,,,
7261808985,node,wlan,,,,,,,,,,,,
7278454381,node,,,,,,,,,,,,,
7280097264,node,,,,,,,,,,,,,
7282869986,node,wlan,,,,,,,,,,,,
7286578985,node,,,,,,,,,,,,,
7293506687,node,,,,,,,,,,,,,
7293554488,node,wlan,,,,,,,,,,,2,
7294938485,node,,,,,,,,,,,,,
7295078622,node,,,,,,,,,,,,,
7298017927,node,,,,,,,,,,,,,
7299168885,node,,,,,,,,,,,,,
7300660236,node,,,,,,,,,,,,,
7389290115,node,,,,,,,,,,,,,
7390914085,node,,,,,,,,,,,,,
7395953385,node,,,,,,,,,,,,,
7399959589,node,,,,,,,,,,,,,
7399959689,node,wlan,,,,,,,,,,,,
7399960187,node,,,,,,,,,,,,,
7411455985,node,,,,,,,,,,,,,
7416268801,node,yes,,,,,,,,,,,35,
7416268802,node,yes,,,,,,,,,,,40,
7468615230,node,,,,,,,,,,,,,
7469316785,node,,,,,,,,,,,,,
7541990501,node,,,,,,,,,,,,,
7543568546,node,,,,,,,,,,,,,
7552704311,node,,,,,,,,,yes,,,,
7552834113,node,,,,,,,,,yes,,,,
7553051285,node,,,,,,,,,,,,,
7593819520,node,,,,,,,,,,,,,
7598945185,node,,,,,,,,,,,,,
7598945285,node,,,,,,,,,,,,,
7631110863,node,,,,,,,,,,,,,
7644062985,node,,,,,,,,,,,,,
7653326734,node,yes,,,,,,,,,,,13,
7661083955,node,,,,,,,,,,,,,
7661083956,node,,,,,,,,,,,,,
7661217385,node,,,,,,,,yes,,,,,
7661217485,node,,,,,,,,,,,,,
7668093835,node,,,,,,,,,,,,,
7668172239,node,yes,,,,,,,,,,,,
7668194450,node,yes,,,,,,,,yes,,,,
7683895568,node,,,,,,,,,,,,,
7684186891,node,,,,,,,,,,,,,
7685695842,node,,,,,,,,,,,,,
7686532913,node,,,,,,,,,,,,,
7688168012,node,yes,,,,,,,,,,,20,
7689218134,node,,,,,,,,,,,,,
7690206657,node,,,,,,,,,,,,,
7690380206,node,wlan,,,,,,,,,,,,
7697519404,node,yes,,,,,,,,,,,8,
7697623371,node,wlan,,,,,,,,,,,,
7697762938,node,,,,,,,,,,,,,
7697855854,node,,,,,,,,,,,,,
7700476182,node,,,,,,,,,,,,,
7700819698,node,,,,,,,,,,,,,
7715197785,node,wlan,,,,,,,,,,,,
7727507485,node,,,,,,,,,,,,,
7788741085,node,,,,,,,,,,,,,
7817974876,node,,,,,,,,,,,,,
7835539988,node,,,,,,,,,,,,,
7835545285,node,,,,,,,,,,,,,
7861673541,node,yes,,,,,,,,,,,,
7862385486,node,,,,,,,,,,,,,
7865475585,node,,,,,,,,,,,,,
7870729886,node,,,,,,,,,,,,,
7882344723,node,,,,,,,,,,,,,
7882344724,node,,,,,,,,,,,,,
7907365322,node,,,,,,,,,,,,,
7955736485,node,,,,,,,,,,,,,
7966514750,node,,,,,,,,,,,,,
8004383946,node,,,,,,,,,,,,,
8004383970,node,,,,,,,,,,,,,
8015063532,node,,,,,,,,,,,,,
8033140785,node,,,,,,,,,,,,,
8048994385,node,wlan,,,,,,,,,,,,
8079186517,node,,,,,,,,,,,,,
8108662509,node,,,,,,,,,,,,,
8143194217,node,wlan,,,,,,,,,,,,
8146444819,node,wlan,,,,,,,,,,,,
8152055043,node,,,,,,,,,,,,,
8152055056,node,,,,,,,,,,,,,
8152055057,node,,,,,,,,,,,,,
8152055058,node,,,,,,,,,,,,,
8162487017,node,,,,,,,,,,,,,
8169217557,node,wlan,,,,,,,,limited,,,20,
8176955413,node,,,,,,,,,,,,,
8197973530,node,,,,,,,,,,,,,
8199637859,node,,,,,,,,,,,,,
8202419190,node,,,,,,,,,,,,,
8204211727,node,,,,,,,,,,,,,
8231173317,node,,,,,,,,,,,,,
8250165564,node,,,,,,,,,,,,,
8250165572,node,,,,,,,,,,,,,
8250191943,node,,,,,,,,,,,,,
8250191946,node,,,,,,,,,,,,,
8262266093,node,,,,,,,,,,,,,
8301863152,node,,,,,,,,,,,,,
8332245235,node,,,,,,,,,,,,,
8378845940,node,,,,,,,,,,,,,
8378845941,node,,,,,,,,,,,,,
8420502017,node,,,,,,,,,,,,,
8447423107,node,,,,,,,,,,,,,
8455713618,node,,,,,,,,,,,,,
8461565645,node,yes,,,,,,,,,,,,
8490558770,node,,,,,,,,,,,,6,
8494079617,node,,,,,,,,,,,,,
8498560355,node,,,,,,,,,,,,,
8558258417,node,wlan,,,,,,,,,,,,
8558483062,node,yes,,,,,,,,,,,,
8570028152,node,,,,,,,,,,,,,
8592845217,node,wlan,,,,,,,,,,,,
8685707665,node,,,,,,,,,,,,,
8685874663,node,,,,,,,,,,,,,
8730016712,node,,,,,,,,,,,,,
8730016714,node,,,,,,,,,,,,,
8751366903,node,,,,,,,,,,,,,
8756931125,node,,,,,,,,,,,,,
8789857100,node,yes,,,,,,,,,,,,
8792368269,node,,,,,,,,,,,,,
8806888851,node,,,,,,,,,,,,,
8837298574,node,yes,,,,,,,,,,,,
8846820742,node,,,,,,,,,,,,,
8861986819,node,,,,,,,,,,,,,
8861995117,node,,,,,,,,,,,,,
8886552781,node,,,,,,,,,,,,,
8914667016,node,,,,,,,,,,,,,
8931842460,node,,,,,,,,,,,,,
8938840947,node,,,,,,,,,,,,,
8944100800,node,,,,,,,,,,,,,
8949759089,node,,,,,,,,,,,,,
8958058717,node,,,,,,,,,,,,,
8958993055,node,,,,,,,,,,,,,
8959716318,node,wlan,,,,,,,,,,,,
8960289893,node,,,,,,,,,,,,,
8960603340,node,,,,,,,,,,,,,
8969472717,node,,,,,,,,,,,,,
8972782840,node,,,,,,,,,,,,,
8972789989,node,,,,,,,,,,,,,
8972954117,node,,,,,,,,,,,,,
8972967117,node,,,,,,,,,,,,,
8972985617,node,,,,,,,,,,,,,
8975224267,node,,,,,,,,,,,,,
8975961838,node,,,,,,,,,,,,,
8976020488,node,,,,,,,,,,,,,
8976027403,node,,,,,,,,,,,,,
8978516311,node,,,,,,,,,,,,,
8978559557,node,,,,,,,,,,,,,
8978864518,node,wlan,,,,,,,,,,,2,
8984181152,node,,,,,,,,,,,,,
8984360318,node,,,,,,,,,,,,,
8986410117,node,,,,,,,,,,,,,
8986755864,node,,,,,,,,,,,,,
8988691590,node,,,,,,,,,,,,,
8988968974,node,,,,,,,,,,,,,
8989188062,node,,,,,,,,,,,,,
8991454617,node,,,,,,,,,,,,,
8994804107,node,,,,,,,,,,,,,
9007003391,node,,,,,,,,,,,,,
9015734836,node,,,,,,,,,,,,,
9024089718,node,,,,,,,,,,,,,
9025655192,node,,,,,,,,,,,,,
9033104417,node,,,,,,,,,,,,,
9039056432,node,,,,,,,,,,,,,
9039067579,node,,,,,,,,,,,,,
9039081458,node,,,,,,,,,,,,,
9039173221,node,wlan,,,,,,,,,,,,
9069132652,node,,,,,,,,,,,,,
9074219587,node,,,,,,,,,,,,,
9074251995,node,,,,,,,,,,,,,
9074261569,node,,,,,,,,,,,,,
9074269505,node,,,,,,,,,,,,,
9083052419,node,,,,,,,,,,,,,
9084761832,node,,,,,,,,,,,,,
9085221317,node,,,,,,,,,,,,,
9088160217,node,wlan,,,,,,,,,,,,
9095050217,node,,,,,,,,,,,,,
9095316559,node,,,,,,,,,,,,,
9098582718,node,,,,,,,,,,,,,
9098582917,node,wlan,,,,,,,,,,,,
9098764417,node,wlan,no,,,,,,,limited,,,,
9101244314,node,yes,,,,,,,,,,,,
9102037522,node,,,,,,,,,,,,,
9102037573,node,,,,,,,,,,,,,
9102485418,node,wlan,,,,,,,,,,,,
9108493717,node,,,,,,,,,,,,,
9118327309,node,,,,,,,,,,,,,
9118339599,node,,,,,,,,,,,,,
9118342790,node,,,,,,,,,,,,,
9118342801,node,,,,,,,,,,,,,
9118343323,node,,,,,,,,,,,,,
9121579591,node,,no,,,,,,,,,,,
9133818528,node,terminal,,,,,,,,,,,6,
9138082163,node,yes,,,,,,,,,,,,
9142450223,node,,,,,,,,,,,,,
9147218117,node,,,,,,,,,,,,,
9149873956,node,,,,,,,,,,,,,
9155934024,node,,,,,,,,,,,,,
9155970061,node,,,,,,,,,,,,,
9159555241,node,,,,,,,,,,,,,
9159673436,node,,,,,,,,,,,,,
9170051494,node,,,,,,,,,,,,,
9170051495,node,,,,,,,,,,,,,
9170051496,node,,,,,,,,,,,,,
9170709577,node,,,,,,,,,,,,,
9203569619,node,,,,,,,,,,,,,
9208855017,node,wlan,,,,,,,,,,,,
9223833417,node,wlan,,,,,,,,,,,,
9225670817,node,,,,,,,,,,,,,
9230317931,node,,,,,,,,,,,,,
9230380337,node,,,,,,,,,,,,,
9230384753,node,,,,,,,,,,,,,
9230397298,node,,,,,,,,,,,,,
9261136736,node,no,,yes,,,,,yes,yes,,,,
9276211814,node,,,,,,,,,,,,,
9276214925,node,,,,,,,,,,,,,
9278423301,node,,,,,,,,,,,,,
9278423798,node,,,,,,,,,,,,,
9278457386,node,,,,,,,,,,,,,
9278505051,node,,,,,,,,,,,,,
9278874602,node,,,,,,,,,,,,,
9278880665,node,,,,,,,,,,,,,
9278880698,node,,,,,,,,,,,,,
9278880699,node,,,,,,,,,,,,,
9287225318,node,wlan,,,,,,,,,,,,
9291005517,node,,,,,,,,,,,,,
9296560619,node,,,,,,,,,,,,,
9297551217,node,wlan,,,,,,,,,,,,
9300889440,node,,,,,,,,,,,,,
9309870976,node,,,,,,,,,,,,,
9309870977,node,,,,,,,,,,,,,
9309870978,node,,,,,,,,,,,,,
9309870984,node,,,,,,,,,,,,,
9309870985,node,,,,,,,,,,,,,
9311149978,node,,,,,,,,,,,,,
9311178232,node,,,,,,,,,,,,,
9311190094,node,,,,,,,,,,,,,
9312871380,node,,,,,,,,,,,,,
9314307836,node,,,,,,,,,,,,,
9315558313,node,wlan,no,,,,,,,limited,,,,
9315877376,node,,,,,,,,,,,,,
9319129656,node,,,,,,,,,,,,,
9319184241,node,,,,,,,,,,,,,
9319210266,node,,,,,,,,,,,,,
9322204812,node,,,,,,,,,,,,,
9322205906,node,,,,,,,,,,,,,
9322208260,node,,,,,,,,,,,,,
9322240343,node,,,,,,,,,,,,,
9322289492,node,,,,,,,,,,,,,
9325178462,node,,,,,,,,,,,,,
9325184165,node,,,,,,,,,,,,,
9325192287,node,,,,,,,,,,,,,
9330503962,node,,,,,,,,,,,,,
9331090817,node,,,,,,,,,,,,,
9335300035,node,wlan,,,,,,,,,,,,
9335338451,node,,,,,,,,,,,,,
9335922296,node,,,,,,,,,,,,,
9342057161,node,,,,,,,,,,,,,
9356562737,node,,,,,,,,,,,,,
9356615502,node,,,,,,,,,,,,,
9356681968,node,,,,,,,,,,,,,
9356700320,node,no,,,,,,,,,,,,
9359860590,node,,,,,,,,,,,,,
9364535553,node,,,,,,,,,,,,,
9374468220,node,,,,,,,,,,,,,
9377710850,node,,,,,,,,,,,,,
9381995308,node,wlan,,,,,,,,,,,60,
9386209100,node,,,,,,,,,,,,,
9389567353,node,,,,,,,,,,,,,
9389673087,node,,,,,,,,,,,,,
9391819317,node,,,,,,,,,,,,,
9395630186,node,,,,,,,,,,,,,
9401000106,node,,,,,,,,,,,,,
9405913806,node,,,,,,,,,,,,,
9414586714,node,,,,,,,,,,,,,
9421740386,node,,,,,,,,,,,,,
9422646574,node,,,,,,,,,,,,,
9423438515,node,,,,,,,,,,,,,
9430449017,node,,,,,,,,,,,,,
9432385691,node,yes,,,,,,,,,,,10,
9435112651,node,,,,,,,,,,,,,
9435455968,node,,,,,,,,,,,,,
9435557556,node,,,,,,,,,,,,,
9435559827,node,,,,,,,,,,,,,
9436964639,node,wlan,,,,,,,,,,,,
9437886044,node,,,,,,,,,,,,,
9440785818,node,,,,,,,,,,,,,
9440785850,node,,,,,,,,,,,,,
9444779512,node,,,,,,,,,,,,,
9445814787,node,,,,,,,,,,,,,
9448662152,node,,,,,,,,,,,,,
9448662155,node,,,,,,,,,,,,,
9448662156,node,,,,,,,,,,,,,
9448662196,node,,,,,,,,,,,,,
9451183839,node,,,,,,,,,,,,,
9451184434,node,,,,,,,,,,,,,
9451202825,node,,,,,,,,,,,,,
9457061559,node,,,,,,,,,,,,,
9464991685,node,,,,,,,,,,,,,
9468566982,node,,,,,,,,,,,,,
9469133913,node,,,,,,yes,,,,,,,
9469133914,node,,,,,,yes,,,,,,,
9482363630,node,,,,,,,,,,,,,
9482414275,node,,,,,,,,,,,,,
9495662835,node,,,,,,,,,,,,,
9496985395,node,,,,,,,,,,,,,
9497177574,node,,,,,,,,,,,,,
9508980277,node,,,,,,,,,,,,,
9526604793,node,,,,,,,,,,,,,
9528339117,node,,,,,,,,,,,,,
9528339317,node,,,,,,,,,,,,,
9530169317,node,,,,,,,,,,,,,
9533812453,node,,,,,,,,,,,,,
9555344871,node,,,,,,,,,,,,,
9581841845,node,,,,,,,,,,,,,
9584114952,node,,,,,,,,,,,,,
9590905713,node,,,,,,,,,,,,,
9592912017,node,,,,,,,,,,,,,
9593533495,node,,,,,,,,,,,,,
9593554812,node,,,,,,,,,,,,,
9593566985,node,,,,,,,,,,,,,
9596116707,node,,,,,,,,,,,,,
9599992867,node,,,,,,,,,,,,,
9599992869,node,,,,,,,,,,,,,
9599992875,node,,,,,,,,,,,,,
9599992876,node,,,,,,,,,,,,,
9600870515,node,,,,,,,,,,,,,
9600899125,node,,,,,,,,,,,,,
9602061941,node,,,,,,,,,,,,,
9602061944,node,,,,,,,,,,,,,
9602061988,node,,,,,,,,,,,,,
9602094429,node,,,,,,,,,,,,,
9602104355,node,,,,,,,,,,,,,
9602118896,node,,,,,,,,,,,,,
9609163513,node,,,,,,,,,,,,,
9611836917,node,wlan,,,,,,,,,,,,
9615030217,node,,,,,,,,,,,,,
9630543017,node,,,,,,,,,,,,,
9630543117,node,,,,,,,,,,,,,
9636787086,node,wlan,,,,,,,,,,,,
9641138145,node,,,,,,,,,,,,,
9644482923,node,,,,,,,,,,,,,
9646026722,node,,,,,,,,,,,,,
9646055846,node,,,,,,,,,,,,,
9647353840,node,,,,,,,,,,,,,
9647382330,node,,,,,,,,,,,,,
9657202752,node,,,,,,,,,,,,,
9673367059,node,no,,,,,,,,,,,4,
9674970317,node,,,,,,,,,,,,,
9675470817,node,,,,,,,,,,,,,
9690907617,node,,,,,,,,,,,,,
9691369840,node,wlan,,,,,,,,,,,,
9694092217,node,,,,,,,,,,,,,
9696386517,node,wlan,,,,,,,,,,,,
9701857610,node,wlan,no,,,,,,,limited,,,,
9701880274,node,,,,,,,,,,,,,
9701881840,node,,,,,,,,,,,,,
9701894078,node,wlan,no,,,,,,,no,,,,
9701909360,node,wlan,,,,,,,,limited,,,,
9702195909,node,,,,,,,,,,,,,
9702216059,node,,,,,,,,,,,,,
9725309441,node,,,,,,,,,,,,3,
9725434525,node,,,,,,,,,,,,,
9735287028,node,,,,,,,,,,,,,
9739931611,node,,,,,,,,,,,,,
9747621618,node,,,,,,,,,,,,,
9754807309,node,,,,,,,,,,,,,
9754812043,node,,,,,,,,,,,,,
9755233515,node,,,,,,,,,,,,,
9756335929,node,,,,,,,,,,,,,
9757871917,node,wlan,,,,,,,,,,,,
9758691273,node,,,,,,,,,,,,,
9760727317,node,wlan,,,,,,,,,,,,
9760889808,node,,,,,,,,,,,,,
9780860183,node,,,,,,,,,,,,,
9780877673,node,,,,,,,,,,,,,
9780877674,node,,,,,,,,,,,,,
9780894227,node,,,,,,,,,,,,,
9784075444,node,,,,,,,,,,,,,
9784075478,node,,,,,,,,,,,,,
9784361438,node,,,,,,,,,,,,,
9785434195,node,,,,,,,,,,,,,
9785434198,node,,,,,,,,,,,,,
9787346664,node,,,,,,,,,,,,,
9787346665,node,,,,,,,,,,,,,
9787369019,node,,,,,,,,,,,,,
9787442520,node,,,,,,,,,,,,,
9789546050,node,,,,,,,,,,,,,
9796078681,node,,,,,,,,,,,,,
9797756558,node,,,,,,,,,,,,,
9800741128,node,,,,,,,,,,,,,
9802875220,node,,,,,,,,,,,,,
9805199330,node,,,,,,,,,,,,,
9805207117,node,wlan,,,,,,,,,,,,
9805401434,node,,,,,,,,,,,,,
9805415754,node,,,,,,,,,,,,,
9805463507,node,,,,,,,,,,,,,
9806138317,node,,,,,,,,,,,,,
9807130418,node,,,,,,,,,,,,,
9807585630,node,,,,,,,,,,,,,
9810271692,node,,,,,,,,,,,,,
9812473372,node,wlan,,,,,,,,,,,20,
9812658518,node,,,,,,,,,,,,,
9815329017,node,wlan,,,,,,,,,,,,
9815329018,node,wlan,,,,,,,,,,,,
9815329517,node,,,,,,,,,,,,,
9815329617,node,,,,,,,,,,,,,
9815329618,node,wlan,,,,,,,,,,,,
9815329619,node,,,,,,,,,,,,,
9815329717,node,,,,,,,,,,,,,
9816076618,node,,,,,,,,,,,,,
9816084418,node,,,,,,,,,,,,,
9817340819,node,,,,,,,,,,,,,
9817350477,node,,,,,,,,,,,,,
9817352742,node,,,,,,,,,,,,,
9818612618,node,,,,,,,,,,,,,
9818612717,node,wlan,,,,,,,,,,,,
